Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
42,Carlos Boozer,PF,23,UTA,51,1772,19.2,.560,.001,.387,9.6,22.7,16.0,15.9,1.3,1.1,14.5,24.6,0,2.7,1.4,4.1,.111,0,1.8,0.3,2.1,1.8
43,Curtis Borchardt,C,24,UTA,67,859,9.4,.492,.000,.413,12.1,20.5,16.2,9.1,0.6,3.2,20.4,13.7,0,0.2,0.6,0.8,.046,0,-2.9,0.8,-2.2,0.0
44,Chris Bosh,PF,20,TOR,81,3017,17.5,.547,.010,.539,7.1,20.0,13.5,8.6,1.3,2.7,13.1,21.7,0,3.9,2.9,6.8,.108,0,-0.8,1.2,0.4,1.8
45,Bruce Bowen,SF,33,SAS,82,2627,9.5,.521,.423,.187,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,0,2.1,4.0,6.1,.111,0,-0.6,1.8,1.1,2.1
46,Ryan Bowen,SF,29,HOU,66,604,7.7,.462,.054,.189,4.2,10.4,7.3,4.7,2.1,0.6,5.5,9.9,0,0.2,0.9,1.1,.087,0,-3.7,1.6,-2.1,0.0
47,Earl Boykins,PG,28,DEN,82,2162,17.1,.530,.201,.368,2.0,5.6,3.8,28.1,1.9,0.4,11.2,22.2,0,4.2,1.7,6.0,.133,0,1.5,-2.4,-0.9,0.6
48,Michael Bradley,PF,25,TOT,18,119,11.7,.600,.042,.333,7.6,18.7,13.2,6.7,0.4,1.2,15.4,12.1,0,0.1,0.1,0.2,.082,0,-2.7,-1.2,-3.9,-0.1
49,Shawn Bradley,C,32,DAL,77,885,11.0,.494,.000,.339,9.0,17.8,13.5,2.5,1.5,5.3,13.4,12.5,0,0.4,1.5,1.9,.102,0,-3.4,2.4,-1.0,0.2
50,Torraye Braggs,PF,28,HOU,7,24,11.6,.429,.000,.000,34.9,23.7,29.2,0.0,0.0,0.0,22.2,17.7,0,0.0,0.0,0.0,.073,0,-5.3,-7.4,-12.7,-0.1
51,Elton Brand,PF,25,LAC,81,3001,22.4,.554,.002,.387,12.2,18.4,15.4,13.3,1.1,4.3,11.1,25.4,0,6.9,3.7,10.6,.169,0,2.7,1.6,4.4,4.8
52,Jamison Brewer,PG,24,NYK,18,185,4.0,.363,.405,.351,3.8,10.2,7.0,9.4,2.3,0.4,23.3,13.7,0,-0.4,0.1,-0.3,-0.074,0,-5.5,0.0,-5.5,-0.2
53,Primoz Brezec,C,25,CHA,72,2276,16.1,.550,.000,.291,10.8,16.2,13.3,6.6,0.8,1.8,11.1,18.7,0,3.5,1.4,4.9,.104,0,0.2,-0.2,0.1,1.2
54,Damone Brown,SF,25,WAS,14,152,7.4,.409,.177,.145,7.1,13.8,10.4,15.4,0.3,2.9,18.5,23.3,0,-0.3,0.1,-0.2,-0.073,0,-5.8,-1.8,-7.5,-0.2
55,Devin Brown,SG,26,SAS,67,1238,14.6,.530,.296,.318,3.5,13.1,8.3,12.4,1.7,0.7,10.2,19.5,0,1.6,2.1,3.7,.145,0,-0.2,0.6,0.4,0.7
56,Kedrick Brown,SF,23,PHI,8,55,9.7,.577,.500,1.667,2.0,20.7,11.2,10.3,2.8,1.4,32.5,12.4,0,0.0,0.1,0.1,.060,0,-5.2,2.0,-3.2,0.0
57,Kwame Brown,PF,22,WAS,42,908,10.4,.497,.000,.544,8.6,17.2,12.8,6.8,1.4,1.2,18.6,17.4,0,-0.2,0.8,0.6,.032,0,-3.9,-0.5,-4.4,-0.6
58,P.J. Brown,PF,35,NOH,82,2817,15.5,.512,.000,.321,10.7,20.6,15.5,11.2,1.4,1.4,10.5,15.9,0,4.0,2.9,6.9,.118,0,-0.5,1.7,1.3,2.3
59,Tierre Brown,PG,25,LAL,76,1066,9.5,.437,.207,.216,2.2,7.6,4.9,23.6,1.6,0.1,16.3,19.3,0,-0.5,0.0,-0.5,-0.021,0,-3.5,-3.1,-6.6,-1.2
60,Rick Brunson,PG,32,LAC,80,1945,11.6,.460,.294,.167,1.5,9.8,5.8,32.7,2.3,0.3,20.8,14.3,0,0.3,1.6,1.9,.048,0,-1.4,-1.1,-2.6,-0.3
61,Kobe Bryant,SG,26,LAL,66,2689,23.3,.563,.292,.502,4.0,12.4,8.2,28.5,1.7,1.4,14.3,31.7,0,7.1,1.0,8.1,.145,0,5.6,-1.0,4.6,4.5
62,Greg Buckner,SG,28,DEN,70,1522,13.7,.638,.399,.267,5.0,10.7,7.9,13.2,2.5,0.3,12.6,11.4,0,3.0,1.8,4.8,.153,0,1.9,0.9,2.7,1.8
63,Rodney Buford,SF,27,NJN,64,1313,9.5,.437,.221,.092,3.0,14.5,8.7,8.7,1.6,0.3,6.4,19.4,0,-0.8,1.6,0.8,.030,0,-4.0,-1.0,-5.0,-1.0
64,Antonio Burks,PG,24,MEM,24,219,12.8,.534,.183,.317,0.5,6.0,3.3,21.9,3.2,0.4,14.9,17.3,0,0.2,0.3,0.5,.103,0,-1.7,-0.9,-2.5,0.0
65,Caron Butler,SF,24,LAL,77,2746,15.8,.528,.126,.322,6.0,12.4,9.2,9.3,2.1,0.6,9.9,20.7,0,4.1,1.2,5.3,.093,0,0.4,-0.7,-0.2,1.2
66,Jackie Butler,C,19,NYK,3,5,90.3,1.025,.000,.500,0.0,0.0,0.0,0.0,10.6,0.0,17.0,53.7,0,0.1,0.0,0.1,1.333,0,24.8,-3.3,21.5,0.0
67,Rasual Butler,SF,25,MIA,65,1203,10.3,.488,.374,.117,1.5,12.7,7.3,8.1,0.8,1.8,7.9,18.1,0,0.3,1.4,1.7,.068,0,-2.0,-0.9,-2.9,-0.3
68,Zarko Cabarkapa,PF,23,TOT,40,475,16.9,.579,.203,.367,7.7,16.1,11.7,9.0,1.1,0.7,12.7,21.9,0,0.9,0.4,1.3,.127,0,-0.4,-2.1,-2.5,-0.1
69,Marcus Camby,C,30,DEN,66,2015,18.0,.505,.007,.288,7.5,30.1,18.9,12.0,1.6,7.4,13.2,17.2,0,1.2,4.5,5.8,.138,0,-2.4,5.8,3.4,2.8
70,Elden Campbell,C,36,TOT,40,390,7.2,.408,.016,.447,8.5,19.5,14.0,8.0,1.1,1.4,16.5,21.2,0,-0.6,0.6,0.0,.003,0,-7.1,-0.2,-7.3,-0.5
71,Brian Cardinal,PF,27,MEM,58,1433,14.0,.510,.289,.419,5.3,13.5,9.4,13.3,3.3,1.0,14.0,19.6,0,1.1,2.4,3.5,.116,0,-0.1,2.0,1.9,1.4
72,Geno Carlisle,SG,28,POR,6,16,18.1,.709,.000,2.000,7.5,0.0,3.6,10.3,0.0,0.0,15.1,19.1,0,0.1,0.0,0.1,.173,0,1.3,-5.5,-4.2,0.0
73,Matt Carroll,SG,24,CHA,25,430,14.7,.517,.217,.461,3.3,13.2,8.0,6.8,2.1,0.4,10.4,24.9,0,0.4,0.3,0.7,.078,0,-1.2,-2.4,-3.6,-0.2
74,Anthony Carter,PG,29,MIN,66,742,11.3,.454,.096,.288,1.9,8.4,5.3,32.2,2.5,1.7,23.7,16.4,0,-0.3,0.8,0.5,.034,0,-3.7,-0.5,-4.2,-0.4
75,Vince Carter,SF-SG,28,TOT,77,2828,22.9,.541,.203,.299,4.4,12.6,8.4,25.7,2.1,1.3,8.8,31.6,0,5.9,3.5,9.4,.159,0,5.3,0.0,5.3,5.2
76,Sam Cassell,PG,35,MIN,59,1522,18.6,.529,.150,.226,2.0,9.5,5.9,35.2,1.3,0.7,12.6,26.4,0,2.8,1.0,3.8,.119,0,2.5,-2.0,0.6,1.0
77,Kelvin Cato,C,30,ORL,62,1525,14.9,.600,.000,.481,7.6,22.7,15.3,3.9,1.8,3.8,15.1,12.1,0,2.1,2.2,4.3,.137,0,-1.5,2.2,0.7,1.0
78,Lionel Chalmers,PG,24,LAC,36,433,6.5,.409,.392,.192,1.1,7.3,4.3,18.6,1.6,0.0,15.0,17.0,0,-0.5,0.2,-0.2,-0.025,0,-3.6,-2.7,-6.3,-0.5
79,Tyson Chandler,C,22,CHI,80,2189,16.4,.565,.005,.802,13.4,26.1,19.8,4.8,1.6,4.8,17.2,14.0,0,2.8,5.5,8.3,.183,0,-1.8,4.9,3.1,2.8
80,Calbert Cheaney,SG,33,GSW,55,951,7.8,.444,.011,.140,3.5,11.0,7.1,10.5,0.9,1.1,11.1,14.7,0,-0.3,0.5,0.3,.013,0,-4.8,-0.5,-5.3,-0.8
81,Josh Childress,SG,21,ATL,80,2376,15.2,.543,.087,.360,9.1,14.8,11.8,10.4,1.6,1.1,12.5,16.0,0,3.7,0.9,4.6,.093,0,0.3,-0.3,0.0,1.2
82,Doug Christie,SG,34,TOT,52,1525,9.9,.471,.187,.235,2.8,10.1,6.5,18.3,2.7,0.8,22.1,13.6,0,-0.4,1.3,0.9,.030,0,-2.5,0.9,-1.6,0.2
83,Speedy Claxton,PG,26,TOT,62,1866,15.8,.493,.100,.416,2.1,9.1,5.4,33.1,3.0,0.3,14.1,20.1,0,1.9,1.8,3.7,.096,0,-0.2,-0.4,-0.5,0.7
84,Mateen Cleaves,PG,27,SEA,14,65,9.1,.412,.143,.286,3.8,7.5,5.6,16.5,1.7,0.0,11.3,12.6,0,0.0,0.0,0.0,.029,0,-2.7,-1.4,-4.1,0.0
85,Derrick Coleman,C,37,DET,5,50,1.2,.294,.143,.214,7.1,27.9,17.6,0.0,0.0,0.0,11.5,16.3,0,-0.1,0.1,-0.1,-0.049,0,-11.9,-5.5,-17.4,-0.2
86,Jason Collier,C,27,ATL,70,942,11.0,.494,.037,.189,9.9,13.0,11.4,3.4,0.8,1.1,13.4,22.4,0,-0.1,0.1,0.0,.000,0,-3.9,-4.2,-8.1,-1.5
87,Jarron Collins,C,26,UTA,50,961,8.0,.509,.006,.758,7.2,14.2,10.6,9.8,0.6,0.5,14.0,11.7,0,0.9,0.3,1.1,.057,0,-1.9,-0.7,-2.6,-0.2
88,Jason Collins,C,26,NJN,80,2542,8.6,.471,.013,.463,7.1,16.1,11.5,6.7,1.5,2.3,14.4,11.7,0,0.2,3.7,3.9,.073,0,-3.8,2.7,-1.1,0.6
89,Nick Collison,C,24,SEA,82,1396,15.0,.570,.008,.333,13.7,19.2,16.5,3.9,1.3,2.8,13.3,15.5,0,2.7,1.2,3.9,.135,0,0.0,0.3,0.3,0.8
90,Brian Cook,C,24,LAL,72,1087,14.1,.522,.472,.088,6.6,15.8,11.2,5.7,1.1,1.8,6.2,19.4,0,1.5,0.5,2.0,.088,0,0.3,-2.6,-2.3,-0.1
91,Omar Cook,PG,23,TOR,5,74,17.0,.432,.167,.250,3.0,7.8,5.4,48.7,4.2,1.0,18.4,20.2,0,0.0,0.1,0.1,.067,0,-0.8,-1.3,-2.1,0.0
92,Jamal Crawford,SG,24,NYK,70,2688,15.2,.521,.467,.197,1.4,7.5,4.4,19.2,1.8,0.5,11.0,22.8,0,3.1,1.1,4.2,.075,0,2.5,-1.8,0.8,1.9
93,Austin Croshere,PF,29,IND,73,1827,13.5,.531,.350,.515,6.8,17.5,12.2,9.5,1.4,0.7,14.6,18.7,0,1.8,2.2,4.1,.107,0,-0.5,0.2,-0.3,0.8
94,Eddy Curry,C,22,CHI,63,1808,16.3,.583,.000,.430,7.2,13.6,10.5,4.1,0.6,2.4,15.8,25.5,0,1.5,2.8,4.3,.115,0,-1.9,0.0,-1.9,0.1
95,Michael Curry,SF,36,IND,18,249,5.1,.461,.000,.276,3.9,9.0,6.5,9.7,1.1,1.2,13.3,7.2,0,0.1,0.2,0.3,.057,0,-3.7,1.2,-2.5,0.0
96,Samuel Dalembert,C,23,PHI,72,1785,14.4,.543,.000,.310,11.6,22.6,17.1,3.3,1.3,5.3,17.4,16.3,0,0.8,3.1,3.9,.104,0,-3.7,2.2,-1.5,0.2
97,Erick Dampier,C,29,DAL,59,1609,15.2,.580,.008,.621,13.0,21.7,17.4,4.9,0.5,3.7,17.9,15.8,0,2.3,2.3,4.5,.135,0,-0.7,1.5,0.8,1.1
98,Antonio Daniels,PG,29,SEA,75,2026,18.0,.557,.265,.488,1.2,9.0,5.1,25.6,1.4,0.1,9.3,19.0,0,6.3,0.5,6.8,.160,0,3.0,-2.0,1.0,1.5
99,Erik Daniels,SF,22,SAC,21,72,4.6,.361,.111,.000,10.9,17.1,14.0,7.7,1.4,0.0,25.0,14.8,0,-0.1,0.1,-0.1,-0.061,0,-6.7,-1.2,-7.9,-0.1
100,Marquis Daniels,SG,24,DAL,60,1412,14.6,.484,.069,.264,7.0,10.0,8.6,14.6,3.0,0.7,13.3,20.6,0,0.7,1.9,2.5,.086,0,-0.3,1.2,0.9,1.0
101,Antonio Davis,PF,36,CHI,72,1843,11.1,.516,.000,.363,9.3,16.6,13.0,7.1,0.8,1.7,16.5,14.1,0,0.9,3.0,3.9,.101,0,-2.7,2.5,-0.2,0.9
102,Baron Davis,PG,25,TOT,46,1581,20.8,.515,.471,.323,2.2,10.6,6.2,42.0,2.7,0.7,13.2,28.2,0,2.8,1.5,4.4,.132,0,5.8,-1.0,4.7,2.7
103,Dale Davis,C,35,TOT,61,1307,13.4,.512,.000,.423,13.3,19.8,16.5,5.8,1.3,3.7,13.4,11.3,0,1.6,1.8,3.4,.126,0,-1.8,2.7,0.8,0.9
104,Josh Davis,PF,24,PHI,42,328,11.4,.494,.477,.153,9.8,17.4,13.5,6.0,1.2,1.0,11.2,18.0,0,0.2,0.4,0.5,.079,0,-1.9,-1.8,-3.7,-0.1
105,Ricky Davis,SG,25,BOS,82,2696,15.0,.547,.173,.337,2.9,7.8,5.4,15.5,1.7,0.8,14.6,23.4,0,2.5,1.7,4.2,.074,0,0.3,-1.4,-1.1,0.6
106,Andrew DeClercq,C,31,ORL,8,49,5.6,.436,.000,.333,16.2,6.8,11.4,0.0,2.1,0.0,8.8,10.1,0,0.0,0.0,0.1,.061,0,-2.7,-3.4,-6.0,0.0
107,Carlos Delfino,SG,22,DET,30,459,8.6,.431,.299,.342,3.3,10.6,7.0,13.3,2.6,1.0,14.6,16.1,0,-0.3,0.8,0.5,.048,0,-3.5,1.2,-2.3,0.0
108,Tony Delk,SG,31,ATL,56,1340,15.1,.512,.342,.230,2.3,9.3,5.6,13.9,1.8,0.2,7.7,23.6,0,1.8,0.3,2.1,.074,0,1.2,-3.6,-2.3,-0.1
109,Luol Deng,SF,19,CHI,61,1663,14.2,.496,.181,.251,6.2,15.4,10.8,14.8,1.5,1.2,14.1,22.4,0,0.1,2.9,3.0,.086,0,-1.2,1.8,0.6,1.1
110,Boris Diaw,SG,22,ATL,66,1201,10.0,.479,.170,.262,5.0,11.8,8.2,19.5,1.6,1.2,21.0,15.5,0,-0.3,0.4,0.1,.005,0,-2.8,-1.0,-3.8,-0.5
111,Dan Dickau,PG,26,TOT,71,2090,14.9,.518,.324,.302,1.9,8.6,5.1,31.0,2.0,0.2,14.5,22.3,0,2.2,1.3,3.5,.079,0,1.5,-1.8,-0.3,0.9
112,Kaniel Dickens,SF,26,NJN,11,61,6.7,.437,.643,.143,5.8,12.0,8.9,2.6,1.8,1.3,11.8,13.0,0,0.0,0.1,0.0,.036,0,-4.5,-0.8,-5.3,-0.1
113,DeSagana Diop,C,23,CLE,39,306,6.3,.281,.029,.072,11.3,15.8,13.5,7.1,1.4,6.6,14.4,12.3,0,-0.5,0.4,0.0,-0.006,0,-6.4,3.3,-3.0,-0.1
114,Vlade Divac,C,36,LAL,15,130,10.5,.469,.000,.387,15.7,12.1,13.9,23.1,1.6,0.6,27.8,17.5,0,0.0,0.0,0.0,.013,0,-2.0,-0.4,-2.4,0.0
115,Juan Dixon,SG,26,WAS,63,1054,15.2,.518,.329,.217,3.3,9.6,6.3,18.4,2.1,0.3,12.2,23.1,0,1.3,0.7,2.0,.089,0,0.4,-2.6,-2.1,0.0
116,Michael Doleac,C,27,MIA,80,1175,9.7,.460,.006,.124,7.7,17.7,12.9,6.2,1.0,1.4,9.3,15.3,0,0.2,1.6,1.9,.076,0,-3.5,0.1,-3.4,-0.4
117,Keyon Dooling,PG,24,MIA,74,1184,10.1,.486,.217,.316,1.1,7.5,4.4,17.0,1.7,0.7,14.2,18.0,0,0.2,1.3,1.5,.061,0,-2.6,-1.1,-3.7,-0.5
118,Predrag Drobnjak,C,29,ATL,71,1435,12.7,.501,.131,.221,5.6,14.1,9.7,5.9,1.5,1.3,11.6,21.0,0,0.4,0.5,1.0,.032,0,-2.6,-2.4,-5.0,-1.1
119,Chris Duhon,PG,22,CHI,82,2177,9.8,.471,.543,.137,1.2,9.7,5.5,28.6,2.0,0.1,18.7,13.1,0,0.8,3.3,4.1,.090,0,-1.2,0.8,-0.5,0.8
120,Tim Duncan,PF,28,SAS,66,2203,27.0,.540,.009,.437,10.7,28.2,19.4,16.1,1.1,5.7,9.3,28.9,0,5.5,5.7,11.2,.245,0,1.9,4.5,6.4,4.7
121,Mike Dunleavy,SF,24,GSW,79,2570,14.5,.539,.305,.190,3.9,15.0,9.2,13.1,1.6,0.7,11.9,19.1,0,2.7,2.2,4.9,.091,0,0.2,0.1,0.3,1.5
122,Ronald Dupree,SF,24,DET,47,472,11.8,.515,.016,.370,8.5,15.0,11.8,8.7,0.8,1.6,13.0,16.9,0,0.4,0.7,1.0,.104,0,-2.9,0.0,-2.9,-0.1
123,Ndudi Ebi,SG,20,MIN,2,54,17.8,.541,.048,.429,13.3,20.3,16.9,3.3,1.0,1.3,10.7,24.0,0,0.1,0.1,0.1,.116,0,-1.7,-3.3,-5.0,0.0
124,Corsley Edwards,C,25,NOH,10,110,8.6,.372,.000,.387,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,0,0.0,0.1,0.1,.026,0,-5.1,-0.2,-5.2,-0.1
125,John Edwards,C,23,IND,25,139,5.1,.401,.000,.467,7.0,9.3,8.2,3.7,1.2,2.2,18.1,15.2,0,-0.2,0.1,-0.1,-0.035,0,-6.9,-0.1,-7.0,-0.2
126,Howard Eisley,PG,32,UTA,74,1428,9.3,.470,.254,.205,1.3,6.7,3.9,29.1,1.7,0.5,20.1,17.8,0,-0.4,0.4,0.0,.000,0,-2.2,-3.0,-5.3,-1.2
127,Obinna Ekezie,C,29,ATL,42,732,10.4,.516,.005,.511,10.4,18.4,14.2,2.4,1.6,1.3,16.8,16.4,0,0.3,0.4,0.7,.043,0,-3.9,-2.1,-6.0,-0.7
128,Francisco Elson,C,28,DEN,67,939,10.7,.494,.014,.366,7.5,17.1,12.3,5.5,1.9,3.3,13.8,13.8,0,0.2,1.4,1.6,.081,0,-3.6,1.8,-1.7,0.1
129,Melvin Ely,PF,26,CHA,79,1649,10.5,.465,.000,.403,9.3,13.5,11.3,7.6,1.0,3.1,15.7,19.7,0,-1.1,1.2,0.1,.004,0,-3.7,0.3,-3.3,-0.6
